Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
23.9,0,0.1447102713,0.1447102713,0.1447102713,0.1447102713,0.1447102713,0,0,0,0,6.011257447,106.6813776,112.1454054,3111298000
23.91,0,0.144706119,0.144706119,0.144706119,0.144706119,0.144706119,0,0,0,0,6.01040648,106.6708827,112.1391311,3112600000
23.92,0,0.1447019708,0.1447019708,0.1447019708,0.1447019708,0.1447019708,0,0,0,0,6.00955601,106.6603529,112.1328342,3113902000
23.93,0,0.1446978256,0.1446978256,0.1446978256,0.1446978256,0.1446978256,0,0,0,0,6.008706339,106.6498638,112.1265651,3115204000
23.94,0,0.1446936835,0.1446936835,0.1446936835,0.1446936835,0.1446936835,0,0,0,0,6.007857767,106.6393824,112.1203013,3116506000
23.95,0,0.1446895453,0.1446895453,0.1446895453,0.1446895453,0.1446895453,0,0,0,0,6.007009393,106.6288618,112.1140123,3117807000
23.96,0,0.1446854104,0.1446854104,0.1446854104,0.1446854104,0.1446854104,0,0,0,0,6.006162217,106.6183852,112.1077529,3119109000
23.97,0,0.1446812885,0.1446812885,0.1446812885,0.1446812885,0.1446812885,0,0,0,0,6.00531524,106.6078695,112.1014682,3120411000
23.98,0,0.1446771597,0.1446771597,0.1446771597,0.1446771597,0.1446771597,0,0,0,0,6.004469161,106.5973933,112.0952104,3121713000
23.99,0,0.1446730448,0.1446730448,0.1446730448,0.1446730448,0.1446730448,0,0,0,0,6.00362368,106.5868926,112.0889368,3123014000
24,0,0.1446689231,0.1446689231,0.1446689231,0.1446689231,0.1446689231,0,0,0,0,6.002778998,106.576414,112.0826785,3124316000
24.01,0,0.1446648145,0.1446648145,0.1446648145,0.1446648145,0.1446648145,0,0,0,0,6.001935314,106.5659291,112.0764163,3125618000
24.02,0,0.1446607089,0.1446607089,0.1446607089,0.1446607089,0.1446607089,0,0,0,0,6.001092129,106.5554619,112.0701666,3126920000
24.03,0,0.1446565974,0.1446565974,0.1446565974,0.1446565974,0.1446565974,0,0,0,0,6.000249642,106.5449989,112.0639204,3128222000
24.04,0,0.1446524988,0.1446524988,0.1446524988,0.1446524988,0.1446524988,0,0,0,0,5.999407753,106.5345151,112.0576608,3129523000
24.05,0,0.1446484034,0.1446484034,0.1446484034,0.1446484034,0.1446484034,0,0,0,0,5.998566663,106.5240609,112.0514214,3130825000
24.06,0,0.1446443121,0.1446443121,0.1446443121,0.1446443121,0.1446443121,0,0,0,0,5.997725971,106.5135766,112.0451628,3132127000
24.07,0,0.1446402129,0.1446402129,0.1446402129,0.1446402129,0.1446402129,0,0,0,0,5.996886178,106.5031246,112.0389261,3133429000
24.08,0,0.1446361285,0.1446361285,0.1446361285,0.1446361285,0.1446361285,0,0,0,0,5.996047383,106.4926553,112.0326782,3134730000
24.09,0,0.1446320456,0.1446320456,0.1446320456,0.1446320456,0.1446320456,0,0,0,0,5.995209086,106.4822221,112.0264551,3136033000
24.1,0,0.1446279773,0.1446279773,0.1446279773,0.1446279773,0.1446279773,0,0,0,0,5.994370889,106.4717397,112.0202001,3137334000
24.11,0,0.1446239012,0.1446239012,0.1446239012,0.1446239012,0.1446239012,0,0,0,0,5.993534489,106.4613179,112.0139853,3138636000
24.12,0,0.1446198292,0.1446198292,0.1446198292,0.1446198292,0.1446198292,0,0,0,0,5.992697788,106.4508433,112.0077365,3139938000
24.13,0,0.1446157603,0.1446157603,0.1446157603,0.1446157603,0.1446157603,0,0,0,0,5.991862485,106.440422,112.0015234,3141240000
24.14,0,0.1446116952,0.1446116952,0.1446116952,0.1446116952,0.1446116952,0,0,0,0,5.99102768,106.4299886,111.9953028,3142541000
24.15,0,0.1446076424,0.1446076424,0.1446076424,0.1446076424,0.1446076424,0,0,0,0,5.990193174,106.419541,111.9890737,3143843000
24.16,0,0.1446035836,0.1446035836,0.1446035836,0.1446035836,0.1446035836,0,0,0,0,5.989359767,106.4091164,111.98286,3145145000
24.17,0,0.1445995369,0.1445995369,0.1445995369,0.1445995369,0.1445995369,0,0,0,0,5.988527157,106.3986765,111.9766367,3146447000
24.18,0,0.1445954841,0.1445954841,0.1445954841,0.1445954841,0.1445954841,0,0,0,0,5.987694947,106.3882626,111.9704315,3147749000
24.19,0,0.1445914453,0.1445914453,0.1445914453,0.1445914453,0.1445914453,0,0,0,0,5.986863634,106.3778289,111.9642133,3149050000
24.2,0,0.1445873986,0.1445873986,0.1445873986,0.1445873986,0.1445873986,0,0,0,0,5.986032721,106.3674175,111.9580109,3150352000
24.21,0,0.1445833661,0.1445833661,0.1445833661,0.1445833661,0.1445833661,0,0,0,0,5.985202905,106.3569917,111.951799,3151654000
24.22,0,0.1445793355,0.1445793355,0.1445793355,0.1445793355,0.1445793355,0,0,0,0,5.984373288,106.3465789,111.9455968,3152956000
24.23,0,0.1445753098,0.1445753098,0.1445753098,0.1445753098,0.1445753098,0,0,0,0,5.98354447,106.3361548,111.9393874,3154257000
24.24,0,0.1445712864,0.1445712864,0.1445712864,0.1445712864,0.1445712864,0,0,0,0,5.98271685,106.3257675,111.9332027,3155559000
24.25,0,0.1445672659,0.1445672659,0.1445672659,0.1445672659,0.1445672659,0,0,0,0,5.981889528,106.3153439,111.9269947,3156861000
24.26,0,0.1445632485,0.1445632485,0.1445632485,0.1445632485,0.1445632485,0,0,0,0,5.981062405,106.3049445,111.9208037,3158163000
24.27,0,0.1445592351,0.1445592351,0.1445592351,0.1445592351,0.1445592351,0,0,0,0,5.98023638,106.2945531,111.9146184,3159465000
24.28,0,0.1445552238,0.1445552238,0.1445552238,0.1445552238,0.1445552238,0,0,0,0,5.979411354,106.2841559,111.9084293,3160767000
24.29,0,0.1445512173,0.1445512173,0.1445512173,0.1445512173,0.1445512173,0,0,0,0,5.978586526,106.273742,111.90223,3162068000
24.3,0,0.144547213,0.144547213,0.144547213,0.144547213,0.144547213,0,0,0,0,5.977762696,106.2633632,111.8960544,3163370000
24.31,0,0.1445432118,0.1445432118,0.1445432118,0.1445432118,0.1445432118,0,0,0,0,5.976939965,106.2530073,111.8898943,3164672000
24.32,0,0.1445392136,0.1445392136,0.1445392136,0.1445392136,0.1445392136,0,0,0,0,5.976116733,106.2425932,111.8836969,3165974000
