Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
14,4,0.06546520242,0.1086611692,0.1086611692,0.06578531149,0.06578531149,0.6108560575,0.6169478628,0.372309403,0.2446384598,8.837125414,159.2784456,159.2784431,2617798000
14.01,4,0.06544902595,0.1086314993,0.1086314993,0.06576905591,0.06576905591,0.6106647921,0.6167549936,0.3721865055,0.2445684882,8.834362766,159.2609925,159.26099,2619668000
14.02,4,0.06543287277,0.1086018646,0.1086018646,0.06575282375,0.06575282375,0.6104736932,0.6165622931,0.3720636414,0.2444986517,8.831602533,159.2435538,159.2435513,2621538000
14.03,4,0.06541674262,0.1085722696,0.1085722696,0.06573661473,0.06573661473,0.6102828309,0.6163698312,0.3719408812,0.2444289501,8.82884572,159.2261548,159.2261523,2623408000
14.04,4,0.06540063474,0.1085427069,0.1085427069,0.06572042809,0.06572042809,0.6100921094,0.6161775121,0.3718181289,0.2443593832,8.826090951,159.2087778,159.2087753,2625278000
14.05,4,0.06538456087,0.1085131952,0.1085131952,0.06570427562,0.06570427562,0.6099016285,0.6159854366,0.3716954857,0.244289951,8.823339671,159.1914306,159.1914281,2627148000
14.06,4,0.06536852133,0.1084837247,0.1084837247,0.06568815765,0.06568815765,0.609711241,0.6157934572,0.3715728041,0.2442206531,8.820589767,159.1740902,159.1740877,2629017000
14.07,4,0.06535250283,0.1084542921,0.1084542921,0.06567206082,0.06567206082,0.6095210929,0.6156017191,0.3714502298,0.2441514893,8.817843322,159.1567919,159.1567894,2630887000
14.08,4,0.06533650732,0.1084248924,0.1084248924,0.06565598709,0.06565598709,0.6093310827,0.615410121,0.3713276613,0.2440824596,8.81509888,159.1395053,159.1395028,2632757000
14.09,4,0.06532053403,0.1083955336,0.1083955336,0.0656399357,0.0656399357,0.6091413391,0.6152187916,0.3712052279,0.2440135637,8.812358287,159.1222612,159.1222587,2634627000
14.1,4,0.06530459384,0.1083662118,0.1083662118,0.06562391757,0.06562391757,0.6089516469,0.6150275161,0.3710827146,0.2439448014,8.809618467,159.1050082,159.1050057,2636497000
14.11,4,0.06528867573,0.1083369299,0.1083369299,0.06560792162,0.06560792162,0.608762208,0.614836496,0.3709603234,0.2438761726,8.806882306,159.0878021,159.0877996,2638367000
14.12,4,0.06527279056,0.1083076927,0.1083076927,0.06559195878,0.06559195878,0.6085729326,0.6146456422,0.3708379652,0.243807677,8.804148526,159.070611,159.0706085,2640237000
14.13,4,0.06525691965,0.1082784859,0.1082784859,0.06557601026,0.06557601026,0.6083838879,0.6144550207,0.3707157062,0.2437393145,8.801418073,159.0534619,159.0534593,2642106000
14.14,4,0.06524108973,0.1082493269,0.1082493269,0.06556010294,0.06556010294,0.608194936,0.6142644951,0.3705934102,0.2436710848,8.798688994,159.0363116,159.0363091,2643976000
14.15,4,0.06522527086,0.1082202,0.1082202,0.06554420671,0.06554420671,0.6080062825,0.6140742693,0.3704712814,0.2436029879,8.795964209,159.0192171,159.0192146,2645846000
